id,id_power,class_id,tier,index,id_parent
8465,461,3,2,1,417
8466,18,3,2,2,417
8467,21,7,2,0,417
8468,461,7,2,1,417
8469,19,7,2,2,417
8470,44,3,1,0,417
8471,84,3,1,1,417
8472,44,7,1,0,417
8473,84,7,1,1,417
8474,13,3,0,0,417
8475,13,7,0,0,417
8476,157,3,3,0,418
8477,367,3,3,1,418
8478,36,3,3,2,418
8479,163,3,3,3,418
8480,157,7,3,0,418
8481,417,7,3,1,418
8482,137,7,3,2,418
8483,191,7,3,3,418
8484,22,3,2,0,418
8485,21,3,2,1,418
8486,462,3,2,2,418
8487,22,7,2,0,418
8488,21,7,2,1,418
8489,103,7,2,2,418
8490,83,3,1,0,418
8491,86,3,1,1,418
8492,83,7,1,0,418
8493,86,7,1,1,418
8494,13,3,0,0,418
8495,13,7,0,0,418
8496,480,3,3,0,419
8497,107,3,3,1,419
8498,370,3,3,2,419
8499,213,3,3,3,419
8500,480,7,3,0,419
8501,457,7,3,1,419
8502,420,7,3,2,419
8503,224,7,3,3,419
8504,31,3,2,0,419
8505,30,3,2,1,419
8506,21,3,2,2,419
8507,31,7,2,0,419
8508,30,7,2,1,419
8509,38,7,2,2,419
8510,44,3,1,0,419
8511,85,3,1,1,419
8512,44,7,1,0,419
8513,85,7,1,1,419
8514,13,3,0,0,419
8515,13,7,0,0,419
8516,479,3,3,0,420
8517,365,3,3,1,420
8518,369,3,3,2,420
8519,110,3,3,3,420
8520,479,7,3,0,420
8521,417,7,3,1,420
8522,416,7,3,2,420
8523,138,7,3,3,420
8524,18,3,2,0,420
8525,22,3,2,1,420
8526,30,3,2,2,420
8527,18,7,2,0,420
8528,22,7,2,1,420
8529,463,7,2,2,420
8530,203,3,1,0,420
8531,14,3,1,1,420
8532,207,7,1,0,420
8533,14,7,1,1,420
8534,13,3,0,0,420
8535,13,7,0,0,420
8536,480,6,3,0,421
8537,243,6,3,1,421
8538,141,6,3,2,421
8539,244,6,3,3,421
8540,480,2,3,0,421
8541,452,2,3,1,421
8542,189,2,3,2,421
8543,453,2,3,3,421
8544,480,1,3,0,421
8545,433,1,3,1,421
8546,176,1,3,2,421
8547,450,1,3,3,421
8548,462,6,2,0,421
8549,461,6,2,1,421
8550,43,6,2,2,421
8551,462,2,2,0,421
8552,104,2,2,1,421
8553,43,2,2,2,421
8554,462,1,2,0,421
8555,461,1,2,1,421
8556,43,1,2,2,421
8557,465,6,1,0,421
8558,15,6,1,1,421
8559,471,2,1,0,421
8560,15,2,1,1,421
8561,477,1,1,0,421
8562,15,1,1,1,421
8563,13,6,0,0,421
8564,13,2,0,0,421
8565,13,1,0,0,421
8566,192,6,3,0,422
8567,197,6,3,1,422
8568,198,6,3,2,422
8569,350,6,3,3,422
8570,192,2,3,0,422
8571,233,2,3,1,422
8572,234,2,3,2,422
8573,154,2,3,3,422
8574,192,1,3,0,422
8575,226,1,3,1,422
8576,229,1,3,2,422
8577,440,1,3,3,422
8578,459,6,2,0,422
8579,31,6,2,1,422
8580,100,6,2,2,422
8581,459,2,2,0,422
8582,38,2,2,1,422
8583,100,2,2,2,422
8584,459,1,2,0,422
8585,31,1,2,1,422
8586,100,1,2,2,422
8587,87,6,1,0,422
8588,85,6,1,1,422
8589,87,2,1,0,422
8590,85,2,1,1,422
8591,87,1,1,0,422
8592,85,1,1,1,422
8593,13,6,0,0,422
8594,13,2,0,0,422
8595,13,1,0,0,422
8596,195,6,3,0,423
8597,140,6,3,1,423
8598,242,6,3,2,423
8599,351,6,3,3,423
8600,195,2,3,0,423
8601,188,2,3,1,423
8602,454,2,3,2,423
8603,396,2,3,3,423
8604,195,1,3,0,423
8605,174,1,3,1,423
8606,451,1,3,2,423
8607,441,1,3,3,423
8608,21,6,2,0,423
8609,461,6,2,1,423
8610,43,6,2,2,423
8611,21,2,2,0,423
8612,103,2,2,1,423
8613,43,2,2,2,423
8614,21,1,2,0,423
8615,461,1,2,1,423
8616,43,1,2,2,423
8617,44,6,1,0,423
8618,84,6,1,1,423
8619,44,2,1,0,423
8620,84,2,1,1,423
8621,44,1,1,0,423
8622,84,1,1,1,423
8623,13,6,0,0,423
8624,13,2,0,0,423
8625,13,1,0,0,423
8626,156,6,3,0,424
8627,349,6,3,1,424
8628,108,6,3,2,424
8629,142,6,3,3,424
8630,156,2,3,0,424
8631,394,2,3,1,424
8632,133,2,3,2,424
8633,187,2,3,3,424
8634,156,1,3,0,424
8635,435,1,3,1,424
8636,119,1,3,2,424
8637,177,1,3,3,424
8638,22,6,2,0,424
8639,21,6,2,1,424
8640,89,6,2,2,424
8641,22,2,2,0,424
8642,105,2,2,1,424
8643,89,2,2,2,424
8644,22,1,2,0,424
8645,21,1,2,1,424
8646,89,1,2,2,424
8647,83,6,1,0,424
8648,86,6,1,1,424
8649,83,2,1,0,424
8650,86,2,1,1,424
8651,83,1,1,0,424
8652,86,1,1,1,424
8653,13,6,0,0,424
8654,13,2,0,0,424
8655,13,1,0,0,424
8656,478,6,3,0,425
8657,106,6,3,1,425
8658,347,6,3,2,425
8659,199,6,3,3,425
8660,478,2,3,0,425
8661,139,2,3,1,425
8662,395,2,3,2,425
8663,235,2,3,3,425
8664,478,1,3,0,425
8665,121,1,3,1,425
8666,438,1,3,2,425
8667,237,1,3,3,425
8668,31,6,2,0,425
8669,30,6,2,1,425
8670,20,6,2,2,425
8671,31,2,2,0,425
8672,19,2,2,1,425
8673,20,2,2,2,425
8674,31,1,2,0,425
8675,30,1,2,1,425
8676,20,1,2,2,425
8677,44,6,1,0,425
8678,14,6,1,1,425
8679,44,2,1,0,425
8680,14,2,1,1,425
8681,44,1,1,0,425
8682,14,1,1,1,425
8683,13,6,0,0,425
8684,13,2,0,0,425
8685,13,1,0,0,425
8686,196,6,3,0,426
8687,348,6,3,1,426
8688,346,6,3,2,426
8689,109,6,3,3,426
8690,196,2,3,0,426
8691,393,2,3,1,426
8692,150,2,3,2,426
8693,125,2,3,3,426
8694,196,1,3,0,426
8695,434,1,3,1,426
8696,437,1,3,2,426
8697,118,1,3,3,426
8698,18,6,2,0,426
8699,22,6,2,1,426
8700,101,6,2,2,426
8701,18,2,2,0,426
8702,42,2,2,1,426
8703,101,2,2,2,426
8704,18,1,2,0,426
8705,22,1,2,1,426
8706,101,1,2,2,426
8707,201,6,1,0,426
8708,85,6,1,1,426
8709,206,2,1,0,426
8710,85,2,1,1,426
8711,476,1,1,0,426
8712,85,1,1,1,426
8713,13,6,0,0,426
8714,13,2,0,0,426
8715,13,1,0,0,426
8716,483,6,3,0,427
8717,348,6,3,1,427
8718,347,6,3,2,427
8719,244,6,3,3,427
8720,483,2,3,0,427
8721,393,2,3,1,427
8722,395,2,3,2,427
8723,453,2,3,3,427
8724,483,1,3,0,427
8725,434,1,3,1,427
8726,438,1,3,2,427
8727,450,1,3,3,427
8728,21,6,2,0,427
8729,31,6,2,1,427
8730,89,6,2,2,427
8731,21,2,2,0,427
8732,105,2,2,1,427
8733,89,2,2,2,427
8734,21,1,2,0,427
8735,31,1,2,1,427
8736,89,1,2,2,427
8737,83,6,1,0,427
8738,15,6,1,1,427
8739,83,2,1,0,427
8740,15,2,1,1,427
8741,83,1,1,0,427
8742,15,1,1,1,427
8743,13,6,0,0,427
8744,13,2,0,0,427
8745,13,1,0,0,427
8746,485,6,3,0,428
8747,197,6,3,1,428
8748,141,6,3,2,428
8749,199,6,3,3,428
8750,485,2,3,0,428
8751,233,2,3,1,428
8752,189,2,3,2,428
8753,235,2,3,3,428
8754,485,1,3,0,428
8755,226,1,3,1,428
8756,176,1,3,2,428
8757,237,1,3,3,428
8758,22,6,2,0,428
8759,461,6,2,1,428
8760,101,6,2,2,428
8761,22,2,2,0,428
8762,42,2,2,1,428
8763,101,2,2,2,428
8764,22,1,2,0,428
8765,461,1,2,1,428
8766,101,1,2,2,428
8767,14,6,1,0,428
8768,87,6,1,1,428
8769,14,2,1,0,428
8770,87,2,1,1,428
8771,14,1,1,0,428
8772,87,1,1,1,428
8773,13,6,0,0,428
8774,13,2,0,0,428
8775,13,1,0,0,428
8776,483,6,3,0,429
8777,243,6,3,1,429
8778,346,6,3,2,429
8779,351,6,3,3,429
8780,483,2,3,0,429
8781,452,2,3,1,429
8782,150,2,3,2,429
8783,396,2,3,3,429
8784,483,1,3,0,429
8785,433,1,3,1,429
8786,437,1,3,2,429
8787,441,1,3,3,429
8788,30,6,2,0,429
8789,462,6,2,1,429
8790,43,6,2,2,429
8791,30,2,2,0,429
8792,102,2,2,1,429
8793,43,2,2,2,429
8794,30,1,2,0,429
8795,462,1,2,1,429
8796,43,1,2,2,429
8797,201,6,1,0,429
8798,44,6,1,1,429
8799,206,2,1,0,429
8800,44,2,1,1,429
8801,476,1,1,0,429
8802,44,1,1,1,429
8803,13,6,0,0,429
8804,13,2,0,0,429
8805,13,1,0,0,429
8806,483,6,3,0,430
8807,349,6,3,1,430
8808,242,6,3,2,430
8809,350,6,3,3,430
8810,483,2,3,0,430
8811,394,2,3,1,430
8812,454,2,3,2,430
8813,154,2,3,3,430
8814,483,1,3,0,430
8815,435,1,3,1,430
8816,451,1,3,2,430
8817,440,1,3,3,430
8818,459,6,2,0,430
8819,31,6,2,1,430
8820,100,6,2,2,430
8821,459,2,2,0,430
8822,19,2,2,1,430
8823,100,2,2,2,430
8824,459,1,2,0,430
8825,31,1,2,1,430
8826,100,1,2,2,430
8827,465,6,1,0,430
8828,15,6,1,1,430
8829,471,2,1,0,430
8830,15,2,1,1,430
8831,477,1,1,0,430
8832,15,1,1,1,430
8833,13,6,0,0,430
8834,13,2,0,0,430
8835,13,1,0,0,430
8836,485,6,3,0,431
8837,140,6,3,1,431
8838,198,6,3,2,431
8839,142,6,3,3,431
8840,485,2,3,0,431
8841,188,2,3,1,431
8842,234,2,3,2,431
8843,187,2,3,3,431
8844,485,1,3,0,431
8845,174,1,3,1,431
8846,229,1,3,2,431
8847,177,1,3,3,431
8848,461,6,2,0,431
8849,462,6,2,1,431
8850,99,6,2,2,431
8851,461,2,2,0,431
8852,463,2,2,1,431
8853,99,2,2,2,431
8854,461,1,2,0,431
8855,462,1,2,1,431
8856,99,1,2,2,431
8857,85,6,1,0,431
8858,465,6,1,1,431
8859,85,2,1,0,431
8860,471,2,1,1,431
8861,85,1,1,0,431
8862,477,1,1,1,431
8863,13,6,0,0,431
8864,13,2,0,0,431
8865,13,1,0,0,431
8866,483,3,3,0,432
8867,366,3,3,1,432
8868,369,3,3,2,432
8869,373,3,3,3,432
8870,483,7,3,0,432
8871,448,7,3,1,432
8872,416,7,3,2,432
8873,423,7,3,3,432
8874,30,3,2,0,432
8875,462,3,2,1,432
8876,22,3,2,2,432
8877,30,7,2,0,432
8878,462,7,2,1,432
8879,102,7,2,2,432
8880,203,3,1,0,432
8881,44,3,1,1,432
8882,207,7,1,0,432
8883,44,7,1,1,432
8884,13,3,0,0,432
8885,13,7,0,0,432
8886,483,3,3,0,433
8887,365,3,3,1,433
8888,370,3,3,2,433
8889,371,3,3,3,433
8890,483,7,3,0,433
8891,416,7,3,1,433
8892,420,7,3,2,433
8893,449,7,3,3,433
8894,21,3,2,0,433
8895,31,3,2,1,433
8896,459,3,2,2,433
8897,21,7,2,0,433
8898,31,7,2,1,433
8899,105,7,2,2,433
8900,83,3,1,0,433
8901,15,3,1,1,433
8902,83,7,1,0,433
8903,15,7,1,1,433
8904,13,3,0,0,433
8905,13,7,0,0,433
8906,485,3,3,0,434
8907,211,3,3,1,434
8908,162,3,3,2,434
8909,213,3,3,3,434
8910,485,7,3,0,434
8911,222,7,3,1,434
8912,179,7,3,2,434
8913,224,7,3,3,434
8914,22,3,2,0,434
8915,461,3,2,1,434
8916,30,3,2,2,434
8917,22,7,2,0,434
8918,461,7,2,1,434
8919,42,7,2,2,434
8920,14,3,1,0,434
8921,87,3,1,1,434
8922,14,7,1,0,434
8923,87,7,1,1,434
8924,13,3,0,0,434
8925,13,7,0,0,434
8926,483,3,3,0,435
8927,367,3,3,1,435
8928,368,3,3,2,435
8929,372,3,3,3,435
8930,483,7,3,0,435
8931,417,7,3,1,435
8932,447,7,3,2,435
8933,422,7,3,3,435
8934,459,3,2,0,435
8935,31,3,2,1,435
8936,22,3,2,2,435
8937,459,7,2,0,435
8938,31,7,2,1,435
8939,19,7,2,2,435
8940,469,3,1,0,435
8941,15,3,1,1,435
8942,474,7,1,0,435
8943,15,7,1,1,435
8944,13,3,0,0,435
8945,13,7,0,0,435
8946,485,3,3,0,436
8947,161,3,3,1,436
8948,212,3,3,2,436
8949,163,3,3,3,436
8950,485,7,3,0,436
8951,178,7,3,1,436
8952,223,7,3,2,436
8953,191,7,3,3,436
8954,461,3,2,0,436
8955,462,3,2,1,436
8956,21,3,2,2,436
8957,461,7,2,0,436
8958,462,7,2,1,436
8959,463,7,2,2,436
8960,85,3,1,0,436
8961,469,3,1,1,436
8962,85,7,1,0,436
8963,474,7,1,1,436
8964,13,3,0,0,436
8965,13,7,0,0,436
8966,483,12,3,0,437
8967,352,12,3,1,437
8968,355,12,3,2,437
8969,483,11,3,0,437
8970,356,11,3,1,437
8971,359,11,3,2,437
8972,251,11,3,3,437
8973,363,11,3,4,437
8974,483,10,3,0,437
8975,383,10,3,1,437
8976,387,10,3,2,437
8977,389,10,3,3,437
8978,483,4,3,0,437
8979,407,4,3,1,437
8980,411,4,3,2,437
8981,445,4,3,3,437
8982,459,12,2,0,437
8983,31,12,2,1,437
8984,100,12,2,2,437
8985,459,11,2,0,437
8986,19,11,2,1,437
8987,100,11,2,2,437
8988,459,10,2,0,437
8989,19,10,2,1,437
8990,100,10,2,2,437
8991,459,4,2,0,437
8992,31,4,2,1,437
8993,22,4,2,2,437
8994,466,12,1,0,437
8995,15,12,1,1,437
8996,467,11,1,0,437
8997,15,11,1,1,437
8998,218,10,1,0,437
8999,15,10,1,1,437
9000,473,4,1,0,437
9001,15,4,1,1,437
9002,13,12,0,0,437
9003,13,11,0,0,437
9004,13,10,0,0,437
9005,13,4,0,0,437
9006,485,12,3,0,438
9007,220,12,3,1,438
9008,160,12,3,2,438
9009,485,11,3,0,438
9010,200,11,3,1,438
9011,169,11,3,2,438
9012,241,11,3,3,438
9013,362,11,3,4,438
9014,485,10,3,0,438
9015,238,10,3,1,438
9016,185,10,3,2,438
9017,388,10,3,3,438
9018,485,4,3,0,438
9019,249,4,3,1,438
9020,180,4,3,2,438
9021,240,4,3,3,438
9022,461,12,2,0,438
9023,462,12,2,1,438
9024,99,12,2,2,438
9025,461,11,2,0,438
9026,463,11,2,1,438
9027,99,11,2,2,438
9028,461,10,2,0,438
9029,463,10,2,1,438
9030,99,10,2,2,438
9031,461,4,2,0,438
9032,462,4,2,1,438
9033,21,4,2,2,438
9034,85,12,1,0,438
9035,466,12,1,1,438
9036,85,11,1,0,438
9037,467,11,1,1,438
9038,85,10,1,0,438
9039,218,10,1,1,438
9040,85,4,1,0,438
9041,473,4,1,1,438
9042,13,12,0,0,438
9043,13,11,0,0,438
9044,13,10,0,0,438
9045,13,4,0,0,438
9046,483,12,3,0,439
9047,245,12,3,1,439
9048,354,12,3,2,439
9049,483,11,3,0,439
9050,250,11,3,1,439
9051,358,11,3,2,439
9052,361,11,3,3,439
9053,210,11,3,4,439
9054,483,10,3,0,439
9055,382,10,3,1,439
9056,386,10,3,2,439
9057,391,10,3,3,439
9058,483,4,3,0,439
9059,406,4,3,1,439
9060,410,4,3,2,439
9061,414,4,3,3,439
9062,30,12,2,0,439
9063,462,12,2,1,439
9064,43,12,2,2,439
9065,30,11,2,0,439
9066,102,11,2,1,439
9067,43,11,2,2,439
9068,30,10,2,0,439
9069,102,10,2,1,439
9070,43,10,2,2,439
9071,30,4,2,0,439
9072,462,4,2,1,439
9073,22,4,2,2,439
9074,202,12,1,0,439
9075,44,12,1,1,439
9076,219,11,1,0,439
9077,44,11,1,1,439
9078,470,10,1,0,439
9079,44,10,1,1,439
9080,217,4,1,0,439
9081,44,4,1,1,439
9082,13,12,0,0,439
9083,13,11,0,0,439
9084,13,10,0,0,439
9085,13,4,0,0,439
9086,483,12,3,0,440
9087,353,12,3,1,440
9088,246,12,3,2,440
9089,483,11,3,0,440
9090,357,11,3,1,440
9091,247,11,3,2,440
9092,360,11,3,3,440
9093,172,11,3,4,440
9094,483,10,3,0,440
9095,384,10,3,1,440
9096,385,10,3,2,440
9097,390,10,3,3,440
9098,483,4,3,0,440
9099,408,4,3,1,440
9100,446,4,3,2,440
9101,413,4,3,3,440
9102,21,12,2,0,440
9103,31,12,2,1,440
9104,89,12,2,2,440
9105,21,11,2,0,440
9106,105,11,2,1,440
9107,89,11,2,2,440
9108,21,10,2,0,440
9109,105,10,2,1,440
9110,89,10,2,2,440
9111,21,4,2,0,440
9112,31,4,2,1,440
9113,459,4,2,2,440
9114,83,12,1,0,440
9115,15,12,1,1,440
9116,83,11,1,0,440
9117,15,11,1,1,440
9118,83,10,1,0,440
9119,15,10,1,1,440
9120,83,4,1,0,440
9121,15,4,1,1,440
9122,13,12,0,0,440
9123,13,11,0,0,440
9124,13,10,0,0,440
9125,13,4,0,0,440
9126,485,12,3,0,441
9127,159,12,3,1,441
9128,221,12,3,2,441
9129,485,11,3,0,441
9130,173,11,3,1,441
9131,209,11,3,2,441
9132,171,11,3,3,441
9133,364,11,3,4,441
9134,485,10,3,0,441
9135,186,10,3,1,441
9136,248,10,3,2,441
9137,184,10,3,3,441
9138,485,4,3,0,441
9139,181,4,3,1,441
9140,239,4,3,2,441
9141,175,4,3,3,441
9142,22,12,2,0,441
9143,461,12,2,1,441
9144,101,12,2,2,441
9145,22,11,2,0,441
9146,42,11,2,1,441
9147,101,11,2,2,441
9148,22,10,2,0,441
9149,42,10,2,1,441
9150,101,10,2,2,441
9151,22,4,2,0,441
9152,461,4,2,1,441
9153,30,4,2,2,441
9154,14,12,1,0,441
9155,87,12,1,1,441
9156,14,11,1,0,441
9157,87,11,1,1,441
9158,14,10,1,0,441
9159,87,10,1,1,441
9160,14,4,1,0,441
9161,87,4,1,1,441
9162,13,12,0,0,441
9163,13,11,0,0,441
9164,13,10,0,0,441
9165,13,4,0,0,441
9166,483,8,3,0,442
9167,375,8,3,1,442
9168,376,8,3,2,442
9169,380,8,3,3,442
9170,483,5,3,0,442
9171,399,5,3,1,442
9172,400,5,3,2,442
9173,404,5,3,3,442
9174,483,9,3,0,442
9175,426,9,3,1,442
9176,458,9,3,2,442
9177,431,9,3,3,442
9178,22,8,2,0,442
9179,461,8,2,1,442
9180,30,8,2,2,442
9181,22,5,2,0,442
9182,42,5,2,1,442
9183,103,5,2,2,442
9184,22,9,2,0,442
9185,461,9,2,1,442
9186,30,9,2,2,442
9187,14,8,1,0,442
9188,87,8,1,1,442
9189,14,5,1,0,442
9190,87,5,1,1,442
9191,14,9,1,0,442
9192,87,9,1,1,442
9193,13,8,0,0,442
9194,13,5,0,0,442
9195,13,9,0,0,442
9196,485,8,3,0,443
9197,167,8,3,1,443
9198,215,8,3,2,443
9199,170,8,3,3,443
9200,485,5,3,0,443
9201,164,5,3,1,443
9202,228,5,3,2,443
9203,166,5,3,3,443
9204,485,9,3,0,443
9205,183,9,3,1,443
9206,231,9,3,2,443
9207,460,9,3,3,443
9208,21,8,2,0,443
9209,31,8,2,1,443
9210,459,8,2,2,443
9211,21,5,2,0,443
9212,105,5,2,1,443
9213,19,5,2,2,443
9214,21,9,2,0,443
9215,31,9,2,1,443
9216,459,9,2,2,443
9217,83,8,1,0,443
9218,15,8,1,1,443
9219,83,5,1,0,443
9220,15,5,1,1,443
9221,83,9,1,0,443
9222,15,9,1,1,443
9223,13,8,0,0,443
9224,13,5,0,0,443
9225,13,9,0,0,443
9226,483,8,3,0,444
9227,374,8,3,1,444
9228,378,8,3,2,444
9229,379,8,3,3,444
9230,483,5,3,0,444
9231,398,5,3,1,444
9232,402,5,3,2,444
9233,403,5,3,3,444
9234,483,9,3,0,444
9235,425,9,3,1,444
9236,429,9,3,2,444
9237,444,9,3,3,444
9238,459,8,2,0,444
9239,31,8,2,1,444
9240,22,8,2,2,444
9241,459,5,2,0,444
9242,19,5,2,1,444
9243,102,5,2,2,444
9244,459,9,2,0,444
9245,31,9,2,1,444
9246,22,9,2,2,444
9247,468,8,1,0,444
9248,15,8,1,1,444
9249,204,5,1,0,444
9250,15,5,1,1,444
9251,475,9,1,0,444
9252,15,9,1,1,444
9253,13,8,0,0,444
9254,13,5,0,0,444
9255,13,9,0,0,444
9256,485,8,3,0,445
9257,214,8,3,1,445
9258,168,8,3,2,445
9259,225,8,3,3,445
9260,485,5,3,0,445
9261,227,5,3,1,445
9262,165,5,3,2,445
9263,236,5,3,3,445
9264,485,9,3,0,445
9265,230,9,3,1,445
9266,190,9,3,2,445
9267,232,9,3,3,445
9268,461,8,2,0,445
9269,462,8,2,1,445
9270,21,8,2,2,445
9271,461,5,2,0,445
9272,463,5,2,1,445
9273,104,5,2,2,445
9274,461,9,2,0,445
9275,462,9,2,1,445
9276,21,9,2,2,445
9277,85,8,1,0,445
9278,468,8,1,1,445
9279,85,5,1,0,445
9280,204,5,1,1,445
9281,85,9,1,0,445
9282,475,9,1,1,445
9283,13,8,0,0,445
9284,13,5,0,0,445
9285,13,9,0,0,445
9286,483,8,3,0,446
9287,88,8,3,1,446
9288,377,8,3,2,446
9289,381,8,3,3,446
9290,483,5,3,0,446
9291,397,5,3,1,446
9292,401,5,3,2,446
9293,405,5,3,3,446
9294,483,9,3,0,446
9295,442,9,3,1,446
9296,428,9,3,2,446
9297,432,9,3,3,446
9298,30,8,2,0,446
9299,462,8,2,1,446
9300,22,8,2,2,446
9301,30,5,2,0,446
9302,102,5,2,1,446
9303,42,5,2,2,446
9304,30,9,2,0,446
9305,462,9,2,1,446
9306,22,9,2,2,446
9307,205,8,1,0,446
9308,44,8,1,1,446
9309,472,5,1,0,446
9310,44,5,1,1,446
9311,208,9,1,0,446
9312,44,9,1,1,446
9313,13,8,0,0,446
9314,13,5,0,0,446
9315,13,9,0,0,446
9316,481,8,3,0,447
9317,374,8,3,1,447
9318,168,8,3,2,447
9319,381,8,3,3,447
9320,481,5,3,0,447
9321,398,5,3,1,447
9322,165,5,3,2,447
9323,405,5,3,3,447
9324,481,9,3,0,447
9325,425,9,3,1,447
9326,190,9,3,2,447
9327,444,9,3,3,447
9328,83,8,1,0,447
9329,84,8,1,1,447
9330,83,5,1,0,447
9331,84,5,1,1,447
9332,83,9,1,0,447
9333,84,9,1,1,447
9334,13,8,0,0,447
9335,13,5,0,0,447
9336,13,9,0,0,447
9337,480,8,3,0,448
9338,375,8,3,1,448
9339,377,8,3,2,448
9340,225,8,3,3,448
9341,480,5,3,0,448
9342,399,5,3,1,448
9343,401,5,3,2,448
9344,236,5,3,3,448
9345,480,9,3,0,448
9346,426,9,3,1,448
9347,428,9,3,2,448
9348,232,9,3,3,448
9349,14,8,1,0,448
9350,44,8,1,1,448
9351,14,5,1,0,448
9352,44,5,1,1,448
9353,14,9,1,0,448
9354,44,9,1,1,448
9355,13,8,0,0,448
9356,13,5,0,0,448
9357,13,9,0,0,448
9358,196,8,3,0,449
9359,167,8,3,1,449
9360,128,8,3,2,449
9361,170,8,3,3,449
9362,196,5,3,0,449
9363,227,5,3,1,449
9364,114,5,3,2,449
9365,166,5,3,3,449
9366,196,9,3,0,449
9367,230,9,3,1,449
9368,130,9,3,2,449
9369,460,9,3,3,449
9370,15,8,1,0,449
9371,87,8,1,1,449
9372,15,5,1,0,449
9373,87,5,1,1,449
9374,15,9,1,0,449
9375,87,9,1,1,449
9376,13,8,0,0,449
9377,13,5,0,0,449
9378,13,9,0,0,449
9379,156,8,3,0,450
9380,374,8,3,1,450
9381,168,8,3,2,450
9382,381,8,3,3,450
9383,156,5,3,0,450
9384,398,5,3,1,450
9385,165,5,3,2,450
9386,405,5,3,3,450
9387,156,9,3,0,450
9388,425,9,3,1,450
9389,190,9,3,2,450
9390,444,9,3,3,450
9391,83,8,1,0,450
9392,84,8,1,1,450
9393,83,5,1,0,450
9394,84,5,1,1,450
9395,83,9,1,0,450
9396,84,9,1,1,450
9397,13,8,0,0,450
9398,13,5,0,0,450
9399,13,9,0,0,450
9400,478,8,3,0,451
9401,375,8,3,1,451
9402,377,8,3,2,451
9403,225,8,3,3,451
9404,478,5,3,0,451
9405,399,5,3,1,451
9406,401,5,3,2,451
9407,236,5,3,3,451
9408,478,9,3,0,451
9409,426,9,3,1,451
9410,428,9,3,2,451
9411,232,9,3,3,451
9412,14,8,1,0,451
9413,44,8,1,1,451
9414,14,5,1,0,451
9415,44,5,1,1,451
9416,14,9,1,0,451
9417,44,9,1,1,451
9418,13,8,0,0,451
9419,13,5,0,0,451
9420,13,9,0,0,451
9421,505,8,3,0,452
9422,167,8,3,1,452
9423,128,8,3,2,452
9424,170,8,3,3,452
9425,505,5,3,0,452
9426,227,5,3,1,452
9427,114,5,3,2,452
9428,166,5,3,3,452
9429,505,9,3,0,452
9430,230,9,3,1,452
9431,130,9,3,2,452
9432,460,9,3,3,452
9433,15,8,1,0,452
9434,87,8,1,1,452
9435,15,5,1,0,452
9436,87,5,1,1,452
9437,15,9,1,0,452
9438,87,9,1,1,452
9439,13,8,0,0,452
9440,13,5,0,0,452
9441,13,9,0,0,452
9442,481,12,3,0,453
9443,352,12,3,1,453
9444,355,12,3,2,453
9445,481,11,3,0,453
9446,173,11,3,1,453
9447,359,11,3,2,453
9448,361,11,3,3,453
9449,363,11,3,4,453
9450,481,10,3,0,453
9451,186,10,3,1,453
9452,387,10,3,2,453
9453,391,10,3,3,453
9454,481,4,3,0,453
9455,408,4,3,1,453
9456,180,4,3,2,453
9457,414,4,3,3,453
9458,83,12,1,0,453
9459,84,12,1,1,453
9460,83,11,1,0,453
9461,84,11,1,1,453
9462,83,10,1,0,453
9463,84,10,1,1,453
9464,83,4,1,0,453
9465,84,4,1,1,453
9466,13,12,0,0,453
9467,13,11,0,0,453
9468,13,10,0,0,453
9469,13,4,0,0,453
9470,480,12,3,0,454
9471,220,12,3,1,454
9472,246,12,3,2,454
9473,480,11,3,0,454
9474,200,11,3,1,454
9475,111,11,3,2,454
9476,171,11,3,3,454
9477,362,11,3,4,454
9478,480,10,3,0,454
9479,238,10,3,1,454
9480,76,10,3,2,454
9481,184,10,3,3,454
9482,480,4,3,0,454
9483,249,4,3,1,454
9484,129,4,3,2,454
9485,240,4,3,3,454
9486,14,12,1,0,454
9487,44,12,1,1,454
9488,14,11,1,0,454
9489,44,11,1,1,454
9490,14,10,1,0,454
9491,44,10,1,1,454
9492,14,4,1,0,454
9493,44,4,1,1,454
9494,13,12,0,0,454
9495,13,11,0,0,454
9496,13,10,0,0,454
9497,13,4,0,0,454
9498,196,12,3,0,455
9499,126,12,3,1,455
9500,160,12,3,2,455
9501,196,11,3,0,455
9502,122,11,3,1,455
9503,169,11,3,2,455
9504,241,11,3,3,455
9505,120,11,3,4,455
9506,196,10,3,0,455
9507,116,10,3,1,455
9508,185,10,3,2,455
9509,388,10,3,3,455
9510,196,4,3,0,455
9511,136,4,3,1,455
9512,411,4,3,2,455
9513,175,4,3,3,455
9514,15,12,1,0,455
9515,87,12,1,1,455
9516,15,11,1,0,455
9517,87,11,1,1,455
9518,15,10,1,0,455
9519,87,10,1,1,455
9520,15,4,1,0,455
9521,87,4,1,1,455
9522,13,12,0,0,455
9523,13,11,0,0,455
9524,13,10,0,0,455
9525,13,4,0,0,455
9526,156,12,3,0,456
9527,352,12,3,1,456
9528,355,12,3,2,456
9529,156,11,3,0,456
9530,173,11,3,1,456
9531,359,11,3,2,456
9532,361,11,3,3,456
9533,363,11,3,4,456
9534,156,10,3,0,456
9535,186,10,3,1,456
9536,387,10,3,2,456
9537,391,10,3,3,456
9538,156,4,3,0,456
9539,408,4,3,1,456
